Glaucidium_passerinum,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Eurasian_pygmy_owl_%28Glaucidium_passerinum%29_Bia%C5%82owieza.jpg/330px-Eurasian_pygmy_owl_%28Glaucidium_passerinum%29_Bia%C5%82owieza.jpg
Glaucidium_perlatum,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Pearl-spotted_owlet_%28Glaucidium_perlatum_diurnum%29.jpg/330px-Pearl-spotted_owlet_%28Glaucidium_perlatum_diurnum%29.jpg
Glaucidium_jardinii,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Andean_Pygmy-owl_%28Glaucidium_jardinii%29_in_tree.jpg/330px-Andean_Pygmy-owl_%28Glaucidium_jardinii%29_in_tree.jpg
Glaucidium_capense,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Glaucidium_capense_-Kruger_National_Park%2C_South_Africa-8.jpg/330px-Glaucidium_capense_-Kruger_National_Park%2C_South_Africa-8.jpg
Glaucidium_parkeri,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Glaucidium_parkeri_-_Don_Wellmann_-_599799653.jpeg/330px-Glaucidium_parkeri_-_Don_Wellmann_-_599799653.jpeg
Athene_noctua,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/%D0%94%D0%BE%D0%BC%D0%BE%D0%B2%D1%8B%D0%B9_%D1%81%D1%8B%D1%87._%D0%A1%D0%BE%D0%B2%D0%B0_%D0%B2_%D0%BA%D0%B0%D0%BD%D1%8C%D0%BE%D0%BD%D0%B5_%D1%83%D1%80%D0%BE%D1%87%D0%B8%D1%89%D0%B0_%D0%91%D0%BE%D0%B7%D0%B6%D1%8B%D1%80%D0%B0._01.jpg/330px-%D0%94%D0%BE%D0%BC%D0%BE%D0%B2%D1%8B%D0%B9_%D1%81%D1%8B%D1%87._%D0%A1%D0%BE%D0%B2%D0%B0_%D0%B2_%D0%BA%D0%B0%D0%BD%D1%8C%D0%BE%D0%BD%D0%B5_%D1%83%D1%80%D0%BE%D1%87%D0%B8%D1%89%D0%B0_%D0%91%D0%BE%D0%B7%D0%B6%D1%8B%D1%80%D0%B0._01.jpg
Athene_cunicularia,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Southern_burrowing_owl_%28Athene_cunicularia_cunicularia%29_Colonia.jpg/330px-Southern_burrowing_owl_%28Athene_cunicularia_cunicularia%29_Colonia.jpg
Aegolius_funereus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/P%C3%A4rluggla%2C_Varberg%2C_Hallands_L%C3%A4n%2C_Sverige.jpg/330px-P%C3%A4rluggla%2C_Varberg%2C_Hallands_L%C3%A4n%2C_Sverige.jpg
Aegolius_acadicus,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Male_Northern_Saw-whet_Owl_%287364047820%29.jpg/330px-Male_Northern_Saw-whet_Owl_%287364047820%29.jpg
Ninox_connivens,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Barking_Owl_0A2A5114.jpg/330px-Barking_Owl_0A2A5114.jpg
Periparus_ater,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Chapim-carvoeiro%2C_Coal_Tit_%2850500214628%29.jpg/330px-Chapim-carvoeiro%2C_Coal_Tit_%2850500214628%29.jpg
Poecile_atricapillus,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Poecile-atricapilla-001.jpg/330px-Poecile-atricapilla-001.jpg
